family,label,n_qubits,initial,depth,target_observable,noise_model,p_x,p_z,p_readout,realistic,decoder,seed,trials,failures,logical_failure_rate,logical_failure_ci_low,logical_failure_ci_high,syndrome_rate,retained_fraction,decoder_runtime_ms
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,9,160,2,0.0125,0.0,0.029715499920130114,0.40625,1.0,11.215964099392295
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,10,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.475,1.0,11.051975889131427
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,11,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.375,1.0,9.11316811107099
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,12,160,3,0.01875,0.0,0.03976776592254752,0.4625,1.0,11.008854024112225
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,13,160,3,0.01875,0.0,0.03976776592254752,0.375,1.0,12.588134966790676
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,14,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.41875,1.0,16.172536881640553
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,15,160,5,0.03125,0.0042895616805846415,0.05821043831941536,0.49375,1.0,14.635009923949838
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,16,160,5,0.03125,0.0042895616805846415,0.05821043831941536,0.39375,1.0,9.858295088633895
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,17,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.49375,1.0,11.502414010465145
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,18,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.46875,1.0,12.4149180483073
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,19,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.4,1.0,12.146929046139121
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,0,160,0,0.0,0.0,0.0,0.45625,1.0,13.033325085416436
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,1,160,3,0.01875,0.0,0.03976776592254752,0.35,1.0,9.46558197028935
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,2,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.3875,1.0,12.012961087748408
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,3,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.4375,1.0,11.498154839500785
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,4,160,1,0.00625,0.0,0.018461658747893343,0.3875,1.0,13.222896959632635
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,5,160,2,0.0125,0.0,0.029715499920130114,0.40625,1.0,13.252343982458115
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,6,160,1,0.00625,0.0,0.018461658747893343,0.45625,1.0,11.35178399272263
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,7,160,0,0.0,0.0,0.0,0.40625,1.0,12.981788022443652
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,8,160,2,0.0125,0.0,0.029715499920130114,0.3875,1.0,12.247395934537053
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,9,160,0,0.0,0.0,0.0,0.40625,1.0,12.859106063842773
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,10,160,2,0.0125,0.0,0.029715499920130114,0.475,1.0,12.992582051083446
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,11,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.375,1.0,9.009626926854253
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,12,160,0,0.0,0.0,0.0,0.4625,1.0,10.44307998381555
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,13,160,1,0.00625,0.0,0.018461658747893343,0.375,1.0,13.765611918643117
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,14,160,1,0.00625,0.0,0.018461658747893343,0.41875,1.0,12.268146965652704
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,15,160,1,0.00625,0.0,0.018461658747893343,0.49375,1.0,12.132003903388977
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,16,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.39375,1.0,9.490371914580464
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,17,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.49375,1.0,10.767461033537984
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,18,160,3,0.01875,0.0,0.03976776592254752,0.46875,1.0,12.499178061261773
dla_parity,n4_even_signal,4,0011,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,19,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.4,1.0,10.751648107543588
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,0,160,14,0.0875,0.04371588829837928,0.13128411170162071,0.0,1.0,0.6600499618798494
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,1,160,9,0.05625,0.02054855241905449,0.0919514475809455,0.0,1.0,0.43943198397755623
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,2,160,7,0.04375,0.012056453979161622,0.07544354602083837,0.0,1.0,0.44188695028424263
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,3,160,5,0.03125,0.0042895616805846415,0.05821043831941536,0.0,1.0,0.4591441247612238
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,4,160,10,0.0625,0.02499218831363259,0.10000781168636741,0.0,1.0,0.469092046841979
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,5,160,14,0.0875,0.04371588829837928,0.13128411170162071,0.0,1.0,0.4315690603107214
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,6,160,13,0.08125,0.0389143296453806,0.1235856703546194,0.0,1.0,0.42582093738019466
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,7,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.0,1.0,0.4455840680748224
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,8,160,8,0.05,0.016229080557378962,0.08377091944262105,0.0,1.0,0.42530917562544346
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,9,160,9,0.05625,0.02054855241905449,0.0919514475809455,0.0,1.0,0.46804919838905334
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,10,160,11,0.06875,0.02954282292264592,0.10795717707735408,0.0,1.0,0.45177899301052094
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,11,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.0,1.0,0.5199159495532513
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,12,160,15,0.09375,0.048584613813507586,0.1389153861864924,0.0,1.0,0.5575139075517654
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,13,160,11,0.06875,0.02954282292264592,0.10795717707735408,0.0,1.0,0.7913580629974604
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,14,160,10,0.0625,0.02499218831363259,0.10000781168636741,0.0,1.0,0.5339649505913258
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,15,160,11,0.06875,0.02954282292264592,0.10795717707735408,0.0,1.0,0.5295888986438513
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,16,160,12,0.075,0.03418708844005367,0.11581291155994633,0.0,1.0,0.4731400404125452
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,17,160,12,0.075,0.03418708844005367,0.11581291155994633,0.0,1.0,0.43516303412616253
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,18,160,18,0.1125,0.06353829621530721,0.1614617037846928,0.0,1.0,0.45243697240948677
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,19,160,9,0.05625,0.02054855241905449,0.0919514475809455,0.0,1.0,0.4363839980214834
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,0,160,0,0.0,0.0,0.0,0.35,1.0,8.915967075154185
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,1,160,0,0.0,0.0,0.0,0.25,1.0,7.544277003034949
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,2,160,3,0.01875,0.0,0.03976776592254752,0.275,1.0,7.886889157816768
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,3,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.31875,1.0,8.361443178728223
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,4,160,1,0.00625,0.0,0.018461658747893343,0.3125,1.0,8.635822916403413
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,5,160,0,0.0,0.0,0.0,0.33125,1.0,10.155764874070883
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,6,160,1,0.00625,0.0,0.018461658747893343,0.325,1.0,9.55860293470323
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,7,160,0,0.0,0.0,0.0,0.3125,1.0,8.379362057894468
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,8,160,1,0.00625,0.0,0.018461658747893343,0.28125,1.0,7.810048060491681
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,9,160,0,0.0,0.0,0.0,0.2625,1.0,7.481937063857913
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,10,160,1,0.00625,0.0,0.018461658747893343,0.375,1.0,11.082313023507595
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,11,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.2875,1.0,9.501541964709759
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,12,160,0,0.0,0.0,0.0,0.3375,1.0,9.402813855558634
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,13,160,1,0.00625,0.0,0.018461658747893343,0.26875,1.0,8.083886001259089
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,14,160,1,0.00625,0.0,0.018461658747893343,0.325,1.0,8.325370028614998
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,15,160,0,0.0,0.0,0.0,0.3625,1.0,9.043379919603467
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,16,160,2,0.0125,0.0,0.029715499920130114,0.3,1.0,7.9535930417478085
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,17,160,3,0.01875,0.0,0.03976776592254752,0.3625,1.0,8.846690878272057
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,18,160,2,0.0125,0.0,0.029715499920130114,0.36875,1.0,9.12638008594513
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,19,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.33125,1.0,9.52037121169269
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,0,160,2,0.0125,0.0,0.029715499920130114,0.35,1.0,10.285604977980256
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,1,160,0,0.0,0.0,0.0,0.25,1.0,8.098491001874208
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,2,160,2,0.0125,0.0,0.029715499920130114,0.275,1.0,9.0695780236274
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,3,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.31875,1.0,8.376517100259662
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,4,160,2,0.0125,0.0,0.029715499920130114,0.3125,1.0,8.669299073517323
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,5,160,1,0.00625,0.0,0.018461658747893343,0.33125,1.0,8.931274060159922
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,6,160,2,0.0125,0.0,0.029715499920130114,0.325,1.0,9.853083873167634
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,7,160,2,0.0125,0.0,0.029715499920130114,0.3125,1.0,13.886430067941546
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,8,160,3,0.01875,0.0,0.03976776592254752,0.28125,1.0,14.6099419798702
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,9,160,1,0.00625,0.0,0.018461658747893343,0.2625,1.0,11.110823135823011
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,10,160,3,0.01875,0.0,0.03976776592254752,0.375,1.0,10.170191992074251
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,11,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.2875,1.0,8.543286006897688
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,12,160,3,0.01875,0.0,0.03976776592254752,0.3375,1.0,9.640576085075736
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,13,160,3,0.01875,0.0,0.03976776592254752,0.26875,1.0,8.583307964727283
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,14,160,3,0.01875,0.0,0.03976776592254752,0.325,1.0,9.049355052411556
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,15,160,3,0.01875,0.0,0.03976776592254752,0.3625,1.0,9.06148599460721
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,16,160,3,0.01875,0.0,0.03976776592254752,0.3,1.0,8.618911961093545
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,17,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.3625,1.0,9.903068887069821
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,18,160,3,0.01875,0.0,0.03976776592254752,0.36875,1.0,9.325720835477114
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,19,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.33125,1.0,10.566232027485967
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,0,160,0,0.0,0.0,0.0,0.35,1.0,8.546529803425074
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,1,160,0,0.0,0.0,0.0,0.25,1.0,7.3814429342746735
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,2,160,3,0.01875,0.0,0.03976776592254752,0.275,1.0,7.726236945018172
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,3,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.31875,1.0,8.386333007365465
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,4,160,1,0.00625,0.0,0.018461658747893343,0.3125,1.0,9.297232842072845
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,5,160,0,0.0,0.0,0.0,0.33125,1.0,9.44043998606503
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,6,160,1,0.00625,0.0,0.018461658747893343,0.325,1.0,10.161571903154254
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,7,160,0,0.0,0.0,0.0,0.3125,1.0,8.937536971643567
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,8,160,1,0.00625,0.0,0.018461658747893343,0.28125,1.0,7.808204973116517
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,9,160,0,0.0,0.0,0.0,0.2625,1.0,7.539193145930767
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,10,160,1,0.00625,0.0,0.018461658747893343,0.375,1.0,9.027950000017881
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,11,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.2875,1.0,8.86359391734004
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,12,160,0,0.0,0.0,0.0,0.3375,1.0,9.081939933821559
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,13,160,1,0.00625,0.0,0.018461658747893343,0.26875,1.0,8.517298148944974
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,14,160,1,0.00625,0.0,0.018461658747893343,0.325,1.0,9.299071040004492
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,15,160,0,0.0,0.0,0.0,0.3625,1.0,8.66675190627575
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,16,160,2,0.0125,0.0,0.029715499920130114,0.3,1.0,7.925589801743627
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,17,160,3,0.01875,0.0,0.03976776592254752,0.3625,1.0,9.506973903626204
