family,label,n_qubits,initial,depth,target_observable,noise_model,p_x,p_z,p_readout,realistic,decoder,seed,trials,failures,logical_failure_rate,logical_failure_ci_low,logical_failure_ci_high,syndrome_rate,retained_fraction,decoder_runtime_ms
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,18,160,2,0.0125,0.0,0.029715499920130114,0.36875,1.0,9.634373942390084
dla_parity,n4_even_signal,4,0011,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,19,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.33125,1.0,12.749419081956148
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,0,160,0,0.0,0.0,0.0,0.0,1.0,0.6814429070800543
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,1,160,0,0.0,0.0,0.0,0.0,1.0,0.6011330988258123
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,2,160,0,0.0,0.0,0.0,0.0,1.0,0.6556129083037376
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,3,160,0,0.0,0.0,0.0,0.0,1.0,0.6463797762989998
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,4,160,0,0.0,0.0,0.0,0.0,1.0,0.7074750028550625
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,5,160,0,0.0,0.0,0.0,0.0,1.0,1.1023259721696377
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,6,160,0,0.0,0.0,0.0,0.0,1.0,0.7913759909570217
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,7,160,0,0.0,0.0,0.0,0.0,1.0,0.704973004758358
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,8,160,0,0.0,0.0,0.0,0.0,1.0,0.6769918836653233
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,9,160,0,0.0,0.0,0.0,0.0,1.0,0.7902560755610466
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,10,160,0,0.0,0.0,0.0,0.0,1.0,0.6911400705575943
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,11,160,0,0.0,0.0,0.0,0.0,1.0,0.5869630258530378
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,12,160,0,0.0,0.0,0.0,0.0,1.0,0.5809660069644451
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,13,160,0,0.0,0.0,0.0,0.0,1.0,1.0927659459412098
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,14,160,0,0.0,0.0,0.0,0.0,1.0,0.9459210559725761
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,15,160,0,0.0,0.0,0.0,0.0,1.0,0.8698930032551289
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,16,160,0,0.0,0.0,0.0,0.0,1.0,0.5963949952274561
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,17,160,0,0.0,0.0,0.0,0.0,1.0,0.5592501256614923
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,18,160,0,0.0,0.0,0.0,0.0,1.0,0.5725219380110502
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,unencoded_physical,19,160,0,0.0,0.0,0.0,0.0,1.0,0.6842678412795067
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,0,160,0,0.0,0.0,0.0,0.0,1.0,6.056204903870821
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,1,160,0,0.0,0.0,0.0,0.0,1.0,5.306429928168654
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,2,160,0,0.0,0.0,0.0,0.0,1.0,4.886806942522526
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,3,160,0,0.0,0.0,0.0,0.0,1.0,4.8016211949288845
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,4,160,0,0.0,0.0,0.0,0.0,1.0,4.4685478787869215
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,5,160,0,0.0,0.0,0.0,0.0,1.0,4.366273060441017
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,6,160,0,0.0,0.0,0.0,0.0,1.0,7.23402900621295
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,7,160,0,0.0,0.0,0.0,0.0,1.0,5.308001069352031
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,8,160,0,0.0,0.0,0.0,0.0,1.0,5.307570099830627
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,9,160,0,0.0,0.0,0.0,0.0,1.0,4.456727998331189
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,10,160,0,0.0,0.0,0.0,0.0,1.0,7.246417924761772
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,11,160,0,0.0,0.0,0.0,0.0,1.0,4.905027104541659
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,12,160,0,0.0,0.0,0.0,0.0,1.0,5.043533863499761
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,13,160,0,0.0,0.0,0.0,0.0,1.0,4.3846070766448975
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,14,160,0,0.0,0.0,0.0,0.0,1.0,4.454829962924123
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,15,160,0,0.0,0.0,0.0,0.0,1.0,4.282546928152442
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,16,160,0,0.0,0.0,0.0,0.0,1.0,4.346701083704829
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,17,160,0,0.0,0.0,0.0,0.0,1.0,4.831275902688503
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,18,160,0,0.0,0.0,0.0,0.0,1.0,4.565641051158309
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,standard_mwpm,19,160,0,0.0,0.0,0.0,0.0,1.0,5.0469080451875925
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,0,160,0,0.0,0.0,0.0,0.0,1.0,4.7720628790557384
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,1,160,0,0.0,0.0,0.0,0.0,1.0,5.207292968407273
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,2,160,0,0.0,0.0,0.0,0.0,1.0,5.291800945997238
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,3,160,0,0.0,0.0,0.0,0.0,1.0,5.172942997887731
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,4,160,0,0.0,0.0,0.0,0.0,1.0,4.939241101965308
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,5,160,0,0.0,0.0,0.0,0.0,1.0,5.1817880012094975
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,6,160,0,0.0,0.0,0.0,0.0,1.0,4.321038955822587
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,7,160,0,0.0,0.0,0.0,0.0,1.0,4.488155012950301
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,8,160,0,0.0,0.0,0.0,0.0,1.0,4.426455125212669
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,9,160,0,0.0,0.0,0.0,0.0,1.0,4.789181053638458
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,10,160,0,0.0,0.0,0.0,0.0,1.0,4.994584945961833
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,11,160,0,0.0,0.0,0.0,0.0,1.0,5.001382902264595
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,12,160,0,0.0,0.0,0.0,0.0,1.0,5.387322977185249
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,13,160,0,0.0,0.0,0.0,0.0,1.0,4.80125704780221
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,14,160,0,0.0,0.0,0.0,0.0,1.0,4.500715993344784
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,15,160,0,0.0,0.0,0.0,0.0,1.0,4.438689909875393
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,16,160,0,0.0,0.0,0.0,0.0,1.0,4.539228044450283
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,17,160,0,0.0,0.0,0.0,0.0,1.0,4.839752102270722
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,18,160,0,0.0,0.0,0.0,0.0,1.0,4.347498062998056
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_aware_mwpm,19,160,0,0.0,0.0,0.0,0.0,1.0,4.4061969965696335
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,0,160,0,0.0,0.0,0.0,0.0,1.0,4.263812908902764
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,1,160,0,0.0,0.0,0.0,0.0,1.0,4.438412142917514
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,2,160,0,0.0,0.0,0.0,0.0,1.0,4.309562966227531
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,3,160,0,0.0,0.0,0.0,0.0,1.0,4.2298040352761745
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,4,160,0,0.0,0.0,0.0,0.0,1.0,5.097599932923913
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,5,160,0,0.0,0.0,0.0,0.0,1.0,4.788294900208712
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,6,160,0,0.0,0.0,0.0,0.0,1.0,5.207011941820383
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,7,160,0,0.0,0.0,0.0,0.0,1.0,5.488354945555329
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,8,160,0,0.0,0.0,0.0,0.0,1.0,4.414309980347753
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,9,160,0,0.0,0.0,0.0,0.0,1.0,4.767610924318433
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,10,160,0,0.0,0.0,0.0,0.0,1.0,4.54042898491025
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,11,160,0,0.0,0.0,0.0,0.0,1.0,4.307743860408664
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,12,160,0,0.0,0.0,0.0,0.0,1.0,4.3440209701657295
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,13,160,0,0.0,0.0,0.0,0.0,1.0,4.414469934999943
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,14,160,0,0.0,0.0,0.0,0.0,1.0,4.443726036697626
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,15,160,0,0.0,0.0,0.0,0.0,1.0,5.364828044548631
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,16,160,0,0.0,0.0,0.0,0.0,1.0,5.754498997703195
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,17,160,0,0.0,0.0,0.0,0.0,1.0,5.6772439274936914
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,18,160,0,0.0,0.0,0.0,0.0,1.0,4.517439985647798
dla_parity,n4_odd_signal,4,0001,6,parity_survival,ideal,0.0,0.0,0.0,False,physics_feature_disabled,19,160,0,0.0,0.0,0.0,0.0,1.0,5.021009128540754
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,0,160,12,0.075,0.03418708844005367,0.11581291155994633,0.0,1.0,0.6659149657934904
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,1,160,10,0.0625,0.02499218831363259,0.10000781168636741,0.0,1.0,0.6611540447920561
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,2,160,7,0.04375,0.012056453979161622,0.07544354602083837,0.0,1.0,0.47487509436905384
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,3,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.0,1.0,0.4725358448922634
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,4,160,10,0.0625,0.02499218831363259,0.10000781168636741,0.0,1.0,0.450716819614172
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,5,160,14,0.0875,0.04371588829837928,0.13128411170162071,0.0,1.0,0.4974731709808111
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,6,160,14,0.0875,0.04371588829837928,0.13128411170162071,0.0,1.0,0.57643698528409
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,7,160,7,0.04375,0.012056453979161622,0.07544354602083837,0.0,1.0,0.48328982666134834
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,8,160,9,0.05625,0.02054855241905449,0.0919514475809455,0.0,1.0,0.461918069049716
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,9,160,9,0.05625,0.02054855241905449,0.0919514475809455,0.0,1.0,0.4695469979196787
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,10,160,12,0.075,0.03418708844005367,0.11581291155994633,0.0,1.0,0.5095340311527252
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,11,160,11,0.06875,0.02954282292264592,0.10795717707735408,0.0,1.0,0.5713950376957655
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,12,160,16,0.1,0.053514518395524825,0.1464854816044752,0.0,1.0,0.5694138817489147
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,13,160,11,0.06875,0.02954282292264592,0.10795717707735408,0.0,1.0,0.503953080624342
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,14,160,10,0.0625,0.02499218831363259,0.10000781168636741,0.0,1.0,0.48088282346725464
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,15,160,11,0.06875,0.02954282292264592,0.10795717707735408,0.0,1.0,0.47963811084628105
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,16,160,13,0.08125,0.0389143296453806,0.1235856703546194,0.0,1.0,0.4683728329837322
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,17,160,13,0.08125,0.0389143296453806,0.1235856703546194,0.0,1.0,0.45184209011495113
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,18,160,18,0.1125,0.06353829621530721,0.1614617037846928,0.0,1.0,0.47205807641148567
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,unencoded_physical,19,160,8,0.05,0.016229080557378962,0.08377091944262105,0.0,1.0,0.424850033596158
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,0,160,0,0.0,0.0,0.0,0.45625,1.0,10.319699067622423
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,1,160,3,0.01875,0.0,0.03976776592254752,0.35,1.0,8.773971116170287
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,2,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.3875,1.0,10.238535003736615
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,3,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.4375,1.0,10.574453044682741
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,4,160,1,0.00625,0.0,0.018461658747893343,0.3875,1.0,10.855572065338492
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,5,160,2,0.0125,0.0,0.029715499920130114,0.40625,1.0,11.126148048788309
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,6,160,1,0.00625,0.0,0.018461658747893343,0.45625,1.0,10.157251032069325
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,7,160,0,0.0,0.0,0.0,0.40625,1.0,9.668822167441249
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,8,160,2,0.0125,0.0,0.029715499920130114,0.3875,1.0,10.210624895989895
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,9,160,0,0.0,0.0,0.0,0.40625,1.0,10.36855299025774
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,10,160,2,0.0125,0.0,0.029715499920130114,0.475,1.0,11.615637922659516
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,11,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.375,1.0,10.081804124638438
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,12,160,0,0.0,0.0,0.0,0.4625,1.0,12.198181124404073
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,13,160,1,0.00625,0.0,0.018461658747893343,0.375,1.0,9.206471964716911
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,14,160,1,0.00625,0.0,0.018461658747893343,0.41875,1.0,10.284086922183633
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,15,160,1,0.00625,0.0,0.018461658747893343,0.49375,1.0,13.146255863830447
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,16,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.39375,1.0,12.210681103169918
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,17,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.49375,1.0,11.39107788912952
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,18,160,3,0.01875,0.0,0.03976776592254752,0.46875,1.0,10.304745053872466
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,standard_mwpm,19,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.4,1.0,9.890867862850428
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,0,160,3,0.01875,0.0,0.03976776592254752,0.45625,1.0,12.13030400685966
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,1,160,3,0.01875,0.0,0.03976776592254752,0.35,1.0,11.572235962375998
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,2,160,3,0.01875,0.0,0.03976776592254752,0.3875,1.0,13.653322122991085
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,3,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.4375,1.0,10.261332150548697
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,4,160,3,0.01875,0.0,0.03976776592254752,0.3875,1.0,9.845987893640995
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,5,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.40625,1.0,10.11695503257215
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,6,160,2,0.0125,0.0,0.029715499920130114,0.45625,1.0,10.895482962951064
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,7,160,2,0.0125,0.0,0.029715499920130114,0.40625,1.0,10.955146048218012
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,8,160,5,0.03125,0.0042895616805846415,0.05821043831941536,0.3875,1.0,10.014371946454048
