family,label,n_qubits,initial,depth,target_observable,noise_model,p_x,p_z,p_readout,realistic,decoder,seed,trials,failures,logical_failure_rate,logical_failure_ci_low,logical_failure_ci_high,syndrome_rate,retained_fraction,decoder_runtime_ms
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,9,160,2,0.0125,0.0,0.029715499920130114,0.40625,1.0,9.852558141574264
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,10,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.475,1.0,11.498763924464583
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,11,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.375,1.0,9.258498903363943
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,12,160,3,0.01875,0.0,0.03976776592254752,0.4625,1.0,12.494637165218592
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,13,160,3,0.01875,0.0,0.03976776592254752,0.375,1.0,12.01700302772224
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,14,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.41875,1.0,11.897393967956305
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,15,160,5,0.03125,0.0042895616805846415,0.05821043831941536,0.49375,1.0,11.328056920319796
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,16,160,5,0.03125,0.0042895616805846415,0.05821043831941536,0.39375,1.0,9.650173131376505
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,17,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.49375,1.0,13.964822981506586
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,18,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.46875,1.0,11.31663704290986
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_aware_mwpm,19,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.4,1.0,10.656901868060231
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,0,160,0,0.0,0.0,0.0,0.45625,1.0,10.259021073579788
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,1,160,3,0.01875,0.0,0.03976776592254752,0.35,1.0,8.665917906910181
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,2,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.3875,1.0,9.793106000870466
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,3,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.4375,1.0,10.67210198380053
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,4,160,1,0.00625,0.0,0.018461658747893343,0.3875,1.0,10.231239954009652
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,5,160,2,0.0125,0.0,0.029715499920130114,0.40625,1.0,10.377343045547605
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,6,160,1,0.00625,0.0,0.018461658747893343,0.45625,1.0,9.960528928786516
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,7,160,0,0.0,0.0,0.0,0.40625,1.0,9.324308019131422
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,8,160,2,0.0125,0.0,0.029715499920130114,0.3875,1.0,9.551757015287876
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,9,160,0,0.0,0.0,0.0,0.40625,1.0,9.720636997371912
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,10,160,2,0.0125,0.0,0.029715499920130114,0.475,1.0,12.466111918911338
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,11,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.375,1.0,10.1715880446136
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,12,160,0,0.0,0.0,0.0,0.4625,1.0,10.387849062681198
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,13,160,1,0.00625,0.0,0.018461658747893343,0.375,1.0,9.236320154741406
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,14,160,1,0.00625,0.0,0.018461658747893343,0.41875,1.0,9.692996041849256
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,15,160,1,0.00625,0.0,0.018461658747893343,0.49375,1.0,11.987230041995645
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,16,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.39375,1.0,10.229473933577538
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,17,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.49375,1.0,11.936530005186796
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,18,160,3,0.01875,0.0,0.03976776592254752,0.46875,1.0,10.12809295207262
dla_parity,n4_odd_signal,4,0001,6,parity_survival,depolarising_1pct,0.01,0.01,0.01,True,physics_feature_disabled,19,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.4,1.0,9.646479040384293
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,0,160,14,0.0875,0.04371588829837928,0.13128411170162071,0.0,1.0,0.6285081617534161
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,1,160,9,0.05625,0.02054855241905449,0.0919514475809455,0.0,1.0,0.4624039866030216
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,2,160,7,0.04375,0.012056453979161622,0.07544354602083837,0.0,1.0,0.4684319719672203
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,3,160,5,0.03125,0.0042895616805846415,0.05821043831941536,0.0,1.0,0.46094716526567936
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,4,160,10,0.0625,0.02499218831363259,0.10000781168636741,0.0,1.0,0.45931804925203323
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,5,160,14,0.0875,0.04371588829837928,0.13128411170162071,0.0,1.0,0.4644689615815878
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,6,160,13,0.08125,0.0389143296453806,0.1235856703546194,0.0,1.0,0.45094406232237816
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,7,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.0,1.0,0.4608768504112959
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,8,160,8,0.05,0.016229080557378962,0.08377091944262105,0.0,1.0,0.4563680849969387
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,9,160,9,0.05625,0.02054855241905449,0.0919514475809455,0.0,1.0,0.4575930070132017
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,10,160,11,0.06875,0.02954282292264592,0.10795717707735408,0.0,1.0,0.5269988905638456
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,11,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.0,1.0,0.4642140120267868
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,12,160,15,0.09375,0.048584613813507586,0.1389153861864924,0.0,1.0,0.46781706623733044
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,13,160,11,0.06875,0.02954282292264592,0.10795717707735408,0.0,1.0,0.46032085083425045
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,14,160,10,0.0625,0.02499218831363259,0.10000781168636741,0.0,1.0,0.4569778684526682
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,15,160,11,0.06875,0.02954282292264592,0.10795717707735408,0.0,1.0,0.4633700009435415
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,16,160,12,0.075,0.03418708844005367,0.11581291155994633,0.0,1.0,0.45616598799824715
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,17,160,12,0.075,0.03418708844005367,0.11581291155994633,0.0,1.0,0.46143983490765095
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,18,160,18,0.1125,0.06353829621530721,0.1614617037846928,0.0,1.0,0.46032783575356007
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,unencoded_physical,19,160,9,0.05625,0.02054855241905449,0.0919514475809455,0.0,1.0,0.4590658936649561
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,0,160,0,0.0,0.0,0.0,0.35,1.0,8.84605199098587
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,1,160,0,0.0,0.0,0.0,0.25,1.0,9.561771992594004
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,2,160,3,0.01875,0.0,0.03976776592254752,0.275,1.0,12.51742709428072
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,3,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.31875,1.0,9.546534856781363
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,4,160,1,0.00625,0.0,0.018461658747893343,0.3125,1.0,10.857349028810859
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,5,160,0,0.0,0.0,0.0,0.33125,1.0,8.620519889518619
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,6,160,1,0.00625,0.0,0.018461658747893343,0.325,1.0,8.710514986887574
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,7,160,0,0.0,0.0,0.0,0.3125,1.0,8.489039959385991
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,8,160,1,0.00625,0.0,0.018461658747893343,0.28125,1.0,10.160912992432714
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,9,160,0,0.0,0.0,0.0,0.2625,1.0,8.488681865856051
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,10,160,1,0.00625,0.0,0.018461658747893343,0.375,1.0,10.590905090793967
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,11,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.2875,1.0,7.997458102181554
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,12,160,0,0.0,0.0,0.0,0.3375,1.0,8.537403075024486
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,13,160,1,0.00625,0.0,0.018461658747893343,0.26875,1.0,7.740487111732364
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,14,160,1,0.00625,0.0,0.018461658747893343,0.325,1.0,10.742864105850458
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,15,160,0,0.0,0.0,0.0,0.3625,1.0,10.04032208584249
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,16,160,2,0.0125,0.0,0.029715499920130114,0.3,1.0,8.562711998820305
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,17,160,3,0.01875,0.0,0.03976776592254752,0.3625,1.0,10.48525283113122
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,18,160,2,0.0125,0.0,0.029715499920130114,0.36875,1.0,9.198575047776103
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,standard_mwpm,19,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.33125,1.0,8.349601877853274
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,0,160,2,0.0125,0.0,0.029715499920130114,0.35,1.0,10.163328843191266
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,1,160,0,0.0,0.0,0.0,0.25,1.0,9.968732949346304
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,2,160,2,0.0125,0.0,0.029715499920130114,0.275,1.0,8.207104867324233
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,3,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.31875,1.0,9.009597823023796
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,4,160,2,0.0125,0.0,0.029715499920130114,0.3125,1.0,8.309480967000127
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,5,160,1,0.00625,0.0,0.018461658747893343,0.33125,1.0,8.597605163231492
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,6,160,2,0.0125,0.0,0.029715499920130114,0.325,1.0,8.245011093094945
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,7,160,2,0.0125,0.0,0.029715499920130114,0.3125,1.0,8.637562859803438
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,8,160,3,0.01875,0.0,0.03976776592254752,0.28125,1.0,8.456658106297255
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,9,160,1,0.00625,0.0,0.018461658747893343,0.2625,1.0,8.259169990196824
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,10,160,3,0.01875,0.0,0.03976776592254752,0.375,1.0,9.738126071169972
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,11,160,6,0.0375,0.008061743640290105,0.06693825635970989,0.2875,1.0,7.698399014770985
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,12,160,3,0.01875,0.0,0.03976776592254752,0.3375,1.0,8.704328909516335
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,13,160,3,0.01875,0.0,0.03976776592254752,0.26875,1.0,7.670644903555512
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,14,160,3,0.01875,0.0,0.03976776592254752,0.325,1.0,8.15459806472063
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,15,160,3,0.01875,0.0,0.03976776592254752,0.3625,1.0,11.42339687794447
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,16,160,3,0.01875,0.0,0.03976776592254752,0.3,1.0,9.0862768702209
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,17,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.3625,1.0,12.943973997607827
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,18,160,3,0.01875,0.0,0.03976776592254752,0.36875,1.0,8.666117209941149
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_aware_mwpm,19,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.33125,1.0,8.17865482531488
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,0,160,0,0.0,0.0,0.0,0.35,1.0,8.582373149693012
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,1,160,0,0.0,0.0,0.0,0.25,1.0,7.798427948728204
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,2,160,3,0.01875,0.0,0.03976776592254752,0.275,1.0,8.387577021494508
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,3,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.31875,1.0,8.834711974486709
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,4,160,1,0.00625,0.0,0.018461658747893343,0.3125,1.0,8.905380964279175
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,5,160,0,0.0,0.0,0.0,0.33125,1.0,8.3772880025208
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,6,160,1,0.00625,0.0,0.018461658747893343,0.325,1.0,7.99921783618629
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,7,160,0,0.0,0.0,0.0,0.3125,1.0,7.893342059105635
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,8,160,1,0.00625,0.0,0.018461658747893343,0.28125,1.0,7.756150094792247
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,9,160,0,0.0,0.0,0.0,0.2625,1.0,7.641390897333622
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,10,160,1,0.00625,0.0,0.018461658747893343,0.375,1.0,9.058829164132476
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,11,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.2875,1.0,8.657733909785748
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,12,160,0,0.0,0.0,0.0,0.3375,1.0,9.220377076417208
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,13,160,1,0.00625,0.0,0.018461658747893343,0.26875,1.0,7.715597981587052
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,14,160,1,0.00625,0.0,0.018461658747893343,0.325,1.0,8.007708005607128
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,15,160,0,0.0,0.0,0.0,0.3625,1.0,8.798694936558604
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,16,160,2,0.0125,0.0,0.029715499920130114,0.3,1.0,8.142945123836398
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,17,160,3,0.01875,0.0,0.03976776592254752,0.3625,1.0,9.41765308380127
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,18,160,2,0.0125,0.0,0.029715499920130114,0.36875,1.0,9.231664938852191
dla_parity,n4_odd_signal,4,0001,6,parity_survival,readout_biased_1p5pct,0.004,0.002,0.015,True,physics_feature_disabled,19,160,4,0.025,0.0008081883687889174,0.049191811631211085,0.33125,1.0,10.20216615870595
